,Domain,Course,Similarity,jobSkills,courseSkills
225,"Customer Reference Marketing Manager, Google Cloud",CSE 333,0.2003478254681747,"executing,evaluating,exceeding,evolving,engaging,estimating,exercising,establishing,filing,fighting,reference,region,customer,resource,agency,collaboration,communication,build,manage,software","involving,designing,programming,existing,exploiting,explaining,fitting,finding,filtering,interface,user,device,design,accommodate,desktop,strategy,deployment,demonstration,factor"
226,"Developer Advocate, Cloud Platform",CSE 333,0.2003478254681747,"presenting,working,evaluating,evolving,exercising,executing,exceeding,estimating,establishing,filing,consultant,conference,platform,community,party,partner,master,science,computer,software","involving,designing,programming,existing,exploiting,explaining,fitting,finding,filtering,interface,user,device,design,accommodate,desktop,strategy,deployment,demonstration,factor"
227,"Developer Advocate, Partner Engineering",CSE 333,0.2003478254681747,"interacting,working,evolving,exceeding,expanding,existing,exercising,executing,evaluating,engaging,application,web,architect,consultant,party,landscape,client,development,stakeholder,software","involving,designing,programming,existing,exploiting,explaining,fitting,finding,filtering,interface,user,device,design,accommodate,desktop,strategy,deployment,demonstration,factor"
228,"Partner Engineer, Google Assistant, Google Technical Services",CSE 333,0.2003478254681747,"developing,exceeding,evolving,depending,expanding,existing,exercising,executing,evaluating,estimating,nand,hdmi,usb,engagement,hardware,lead,influence,partner,stakeholder,software","involving,designing,programming,existing,exploiting,explaining,fitting,finding,filtering,interface,user,device,design,accommodate,desktop,strategy,deployment,demonstration,factor"
229,Senior Accountant,CSE 333,0.2003478254681747,"executing,exercising,evolving,exceeding,establishing,evaluating,estimating,existing,filing,fighting,hyperion,oracle,improvement,spreadsheet,proficiency,management,judgment,communicate,process,software","involving,designing,programming,existing,exploiting,explaining,fitting,finding,filtering,interface,user,device,design,accommodate,desktop,strategy,deployment,demonstration,factor"
230,Staffing Programs Specialist,CSE 334,0.1757889729691669,"moving,recruiting,including,managing,solving,executing,evolving,exceeding,exercising,evaluating,procedure,campus,remote,cycle,term,group,network,scale,practice,capability","including,combining,capturing,presenting,editing,programming,explaining,existing,exploiting,filtering,multimedia,device,head,gesture,capability,voice,music,movement,exercise,posture"
231,"Marketing Analyst, Product Growth",CSE 334,0.1743001655908301,"translating,evolving,exceeding,executing,evaluating,estimating,establishing,fighting,facing,finishing,retention,mapreduce,sa,hadoop,matlab,acquisition,analysis,package,php,programming","including,combining,capturing,presenting,editing,programming,explaining,existing,exploiting,filtering,multimedia,device,head,gesture,capability,voice,music,movement,exercise,posture"
232,"High Performance Computing (HPC) Specialist, Google Cloud",CSE 334,0.1718259673565626,"passing,routing,architecting,programming,emerging,developing,including,evolving,exceeding,establishing,infrastructure,mpi,infiniband,docker,container,balancer,firewall,pitch,load,interface","including,combining,capturing,presenting,editing,programming,explaining,existing,exploiting,filtering,multimedia,device,head,gesture,capability,voice,music,movement,exercise,posture"
233,"UX Engineer, Front End",CSE 334,0.1718259673565626,"scripting,including,solving,executing,exceeding,evaluating,evolving,estimating,establishing,fighting,user,framework,backbone,pre,ember,accessibility,design,ruby,processing,interface","including,combining,capturing,presenting,editing,programming,explaining,existing,exploiting,filtering,multimedia,device,head,gesture,capability,voice,music,movement,exercise,posture"
234,"Content Strategist, Consumers, Google Technical Services",CSE 334,0.1638187334872782,"inspiring,editing,writing,solving,understanding,evolving,exceeding,executing,evaluating,estimating,consumer,benefit,medium,copy,journalism,mentor,production,communication,principle,content","including,combining,capturing,presenting,editing,programming,explaining,existing,exploiting,filtering,multimedia,device,head,gesture,capability,voice,music,movement,exercise,posture"
235,"Enforcement Analyst, Trust and Safety, YouTube",CSE 334,0.1638187334872782,"fighting,going,learning,programming,using,solving,evolving,exceeding,executing,evaluating,abuse,solve,anti,problem,history,domain,policy,machine,improvement,content","including,combining,capturing,presenting,editing,programming,explaining,existing,exploiting,filtering,multimedia,device,head,gesture,capability,voice,music,movement,exercise,posture"
236,Recruiter,CSE 334,0.158768955618143,"closing,negotiating,recruiting,solving,executing,evolving,exceeding,evaluating,establishing,exercising,compensation,contributor,relationship,package,customer,integrity,setting,accountability,impact,delivering","including,combining,capturing,presenting,editing,programming,explaining,existing,exploiting,filtering,multimedia,device,head,gesture,capability,voice,music,movement,exercise,posture"
237,Global REWS Marketing and Communications Manager,CSE 334,0.158533275173977,"leading,delivering,activating,producing,moving,driving,working,planning,developing,including,track,record,impact,capture,team,strategy,stakeholder,project,level,voice","including,combining,capturing,presenting,editing,programming,explaining,existing,exploiting,filtering,multimedia,device,head,gesture,capability,voice,music,movement,exercise,posture"
238,Voice User Interface Designer,CSE 334,0.158533275173977,"designing,writing,speaking,testing,working,executing,evolving,exceeding,estimating,evaluating,speech,persona,prosody,discourse,dialog,grammar,tuning,coaching,type,voice","including,combining,capturing,presenting,editing,programming,explaining,existing,exploiting,filtering,multimedia,device,head,gesture,capability,voice,music,movement,exercise,posture"
239,"Analytical Consultant, Auto (English, Russian)",CSE 334,0.1567309865262359,"tracking,presenting,marketing,solving,understanding,working,evaluating,executing,exceeding,evolving,bidding,youtube,google,adwords,campaign,role,analytics,audience,strategy,platform","including,combining,capturing,presenting,editing,programming,explaining,existing,exploiting,filtering,multimedia,device,head,gesture,capability,voice,music,movement,exercise,posture"
240,Front End Software Engineer,CSE 337,0.2339714167173952,"programming,using,including,evaluating,existing,evolving,executing,exercising,exceeding,engaging,interface,user,xul,gwt,xaml,flex,framework,cs,javascript,application","scripting,explaining,existing,exploiting,filtering,writing,development,application,advantage,illustrates,facilitate,compose,component,automate,text,administration"
241,"Interaction Designer, Publisher UX",CSE 337,0.2339714167173952,"expanding,defining,solving,evolving,exercising,exceeding,executing,evaluating,estimating,establishing,interaction,design,component,desktop,pattern,teamwork,create,designing,challenge,application","scripting,explaining,existing,exploiting,filtering,writing,development,application,advantage,illustrates,facilitate,compose,component,automate,text,administration"
242,"Strategic Technology Partner Manager, Healthcare and Life Sciences",CSE 337,0.2339714167173952,"growing,designing,developing,managing,working,evolving,exceeding,executing,exercising,establishing,life,healthcare,science,engineering,year,launch,partnership,variety,background,application","scripting,explaining,existing,exploiting,filtering,writing,development,application,advantage,illustrates,facilitate,compose,component,automate,text,administration"
243,Staffing Services Lead,CSE 337,0.2146528237499296,"achieving,maximizing,managing,maintaining,recruiting,designing,working,evolving,exceeding,executing,process,team,efficiency,domain,service,responsibility,effort,knowledge,delivery,implementing","scripting,explaining,existing,exploiting,filtering,writing,development,application,advantage,illustrates,facilitate,compose,component,automate,text,administration"
244,"Technical Solutions Engineering Manager, Firebase, Google Cloud",CSE 337,0.2146528237499296,"supporting,operating,thinking,solving,exceeding,evolving,executing,establishing,estimating,evaluating,storage,engine,commerce,server,app,advocate,presence,customer,io,implementing","scripting,explaining,existing,exploiting,filtering,writing,development,application,advantage,illustrates,facilitate,compose,component,automate,text,administration"
245,"Network Implementation Engineer, Corporate Network",CSE 337,0.2068213210441172,"evaluating,evolving,exceeding,executing,engaging,estimating,establishing,exercising,fighting,filing,network,juniper,cisco,router,switch,wireless,class,production,integration,implementation","scripting,explaining,existing,exploiting,filtering,writing,development,application,advantage,illustrates,facilitate,compose,component,automate,text,administration"
246,Online Sales Account Strategist (Italian),CSE 337,0.2068213210441172,"creating,exceeding,evolving,executing,exercising,estimating,establishing,evaluating,fighting,finishing,client,performance,google,influence,coordinate,youtube,display,create,use,implementation","scripting,explaining,existing,exploiting,filtering,writing,development,application,advantage,illustrates,facilitate,compose,component,automate,text,administration"
247,"Market Lead, Google Marketing Solutions (Lithuanian, Latvian or Estonian)",CSE 337,0.2026898816693574,"developing,managing,exceeding,evolving,executing,expanding,existing,exercising,explaining,evaluating,agency,constituent,opportunity,action,recommendation,speak,range,business,ability,develop","scripting,explaining,existing,exploiting,filtering,writing,development,application,advantage,illustrates,facilitate,compose,component,automate,text,administration"
248,"High Performance Computing (HPC) Specialist, Google Cloud",CSE 337,0.1982907056808471,"passing,routing,architecting,programming,emerging,developing,including,evolving,exceeding,establishing,infrastructure,mpi,infiniband,docker,container,balancer,firewall,pitch,load,interface","scripting,explaining,existing,exploiting,filtering,writing,development,application,advantage,illustrates,facilitate,compose,component,automate,text,administration"
249,"UX Engineer, Front End",CSE 337,0.1982907056808471,"scripting,including,solving,executing,exceeding,evaluating,evolving,estimating,establishing,fighting,user,framework,backbone,pre,ember,accessibility,design,ruby,processing,interface","scripting,explaining,existing,exploiting,filtering,writing,development,application,advantage,illustrates,facilitate,compose,component,automate,text,administration"
250,"AdMob Technical Sales Lead, Online Partnerships Group",CSE 351,0.2177587835227742,"designing,solving,evolving,exceeding,expanding,existing,exercising,executing,evaluating,engaging,turnaround,app,requirement,meet,support,web,solution,advertising,customer,knowledge","using,learning,programming,existing,finding,explaining,exploiting,result,probability,prediction,knowledge,report,preprocess,method,medicine,art,approach"
251,Associate Lead Recruiter (Hardware),CSE 351,0.2177587835227742,"staffing,recruiting,maintaining,designing,managing,evolving,delivering,solving,working,leading,client,ability,consult,fun,employee,relationship,manner,effort,integrity,knowledge","using,learning,programming,existing,finding,explaining,exploiting,result,probability,prediction,knowledge,report,preprocess,method,medicine,art,approach"
252,Revenue Systems Senior Accountant,CSE 351,0.2177587835227742,"committing,converting,analyzing,driving,working,challenging,developing,solving,exceeding,evolving,finance,obiee,version,process,core,hyperion,oracle,creativity,control,knowledge","using,learning,programming,existing,finding,explaining,exploiting,result,probability,prediction,knowledge,report,preprocess,method,medicine,art,approach"
253,"Sales Development Manager, Cross-Vertical Team",CSE 351,0.2177587835227742,"managing,evaluating,exercising,executing,exceeding,evolving,estimating,establishing,fighting,finishing,see,picture,party,video,search,space,research,issue,tool,knowledge","using,learning,programming,existing,finding,explaining,exploiting,result,probability,prediction,knowledge,report,preprocess,method,medicine,art,approach"
254,"Shopping Specialist, Large Customer Sales (English, Mandarin)",CSE 351,0.2177587835227742,"shopping,creating,presenting,working,exceeding,evolving,exercising,expanding,existing,executing,client,marin,kenshoo,ease,feed,adobe,structure,provider,party,knowledge","using,learning,programming,existing,finding,explaining,exploiting,result,probability,prediction,knowledge,report,preprocess,method,medicine,art,approach"
255,"Supplier Development Engineer, Materials, Consumer Products",CSE 351,0.2177587835227742,"launching,making,including,managing,evaluating,exercising,executing,exceeding,evolving,estimating,manufacturer,engineering,documentation,handling,contract,material,decision,quality,tool,knowledge","using,learning,programming,existing,finding,explaining,exploiting,result,probability,prediction,knowledge,report,preprocess,method,medicine,art,approach"
256,"Account Executive, Programmatic (Spanish)",CSE 351,0.2174680903553962,"buying,competing,selling,building,evaluating,exercising,executing,evolving,exceeding,establishing,ssps,dsps,exchange,base,priority,ambiguity,others,ad,navigate,approach","using,learning,programming,existing,finding,explaining,exploiting,result,probability,prediction,knowledge,report,preprocess,method,medicine,art,approach"
257,"Project Manager, Security Systems",CSE 351,0.2174680903553962,"competing,managing,solving,filing,establishing,estimating,exceeding,evolving,evaluating,finding,pmp,direction,part,deal,manner,certification,resource,others,security,approach","using,learning,programming,existing,finding,explaining,exploiting,result,probability,prediction,knowledge,report,preprocess,method,medicine,art,approach"
258,"Technical Solutions Consultant, Android Automotive, Android Partner Engineering",CSE 351,0.2174680903553962,"managing,solving,working,exercising,evolving,exceeding,executing,evaluating,existing,estimating,chipsets,kernel,stream,tcp,driver,device,http,android,linux,approach","using,learning,programming,existing,finding,explaining,exploiting,result,probability,prediction,knowledge,report,preprocess,method,medicine,art,approach"
259,"Linguist, Natural Language Understanding, Machine Intelligence",CSE 351,0.2155711615786832,"programming,evolving,solving,executing,exceeding,evaluating,estimating,exercising,establishing,fighting,research,nlp,speaker,attitude,worker,player,team,thinker,proficiency,methodology","using,learning,programming,existing,finding,explaining,exploiting,result,probability,prediction,knowledge,report,preprocess,method,medicine,art,approach"
260,"Manager of Store Operations, Hardware Partnerships",CSE 352,0.1805679533630609,"costing,working,evolving,exceeding,expanding,existing,exercising,executing,evaluating,estimating,ce,fmcg,carrier,salesforce,intelligence,operation,roi,system,business,analysis","proving,playing,programming,writing,explaining,existing,exploiting,finding,filtering,editing,program,research,simulation,permit,intelligence,critique,search,topic,theorem,representation"
261,"Supplier Development Engineer, Sensor Module",CSE 352,0.1805679533630609,"manufacturing,troubleshooting,evaluating,exercising,executing,exceeding,evolving,estimating,establishing,existing,control,noise,failure,travel,speak,quality,time,process,program,analysis","proving,playing,programming,writing,explaining,existing,exploiting,finding,filtering,editing,program,research,simulation,permit,intelligence,critique,search,topic,theorem,representation"
262,"Marketing Analyst, Product Growth",CSE 352,0.1731427082660957,"translating,evolving,exceeding,executing,evaluating,estimating,establishing,fighting,facing,finishing,retention,mapreduce,sa,hadoop,matlab,acquisition,analysis,package,php,programming","proving,playing,programming,writing,explaining,existing,exploiting,finding,filtering,editing,program,research,simulation,permit,intelligence,critique,search,topic,theorem,representation"
263,Media Research Manager,CSE 352,0.1717784807959105,"branding,including,exercising,evaluating,exceeding,evolving,executing,establishing,estimating,existing,measurement,advertising,consumption,emphasis,effectiveness,variety,consumer,methodology,project,research","proving,playing,programming,writing,explaining,existing,exploiting,finding,filtering,editing,program,research,simulation,permit,intelligence,critique,search,topic,theorem,representation"
264,"Project Manager (EMEA), Customer Experience, Go-to-Market",CSE 352,0.1717784807959105,"solving,working,evolving,exercising,executing,exceeding,estimating,evaluating,establishing,filing,journey,map,way,thing,ability,function,change,influencing,passion,research","proving,playing,programming,writing,explaining,existing,exploiting,finding,filtering,editing,program,research,simulation,permit,intelligence,critique,search,topic,theorem,representation"
265,"Quantitative Analyst, Ads Quality",CSE 352,0.1717784807959105,"evolving,evaluating,exceeding,exercising,executing,estimating,engaging,establishing,existing,finishing,familiarity,recommend,teach,conclusion,inference,willingness,action,principle,others,research","proving,playing,programming,writing,explaining,existing,exploiting,finding,filtering,editing,program,research,simulation,permit,intelligence,critique,search,topic,theorem,representation"
266,Senior Treasury Analytics Manager,CSE 352,0.1717784807959105,"understanding,evolving,exceeding,exercising,executing,evaluating,existing,estimating,establishing,expanding,finance,economics,graduate,mathematics,intelligence,architecture,people,proficiency,passion,research","proving,playing,programming,writing,explaining,existing,exploiting,finding,filtering,editing,program,research,simulation,permit,intelligence,critique,search,topic,theorem,representation"
267,"Tax Analyst, Employment Tax",CSE 352,0.1717784807959105,"changing,exceeding,executing,evolving,evaluating,estimating,exercising,establishing,fighting,finishing,tax,employment,emea,payroll,situation,country,priority,task,flexibility,research","proving,playing,programming,writing,explaining,existing,exploiting,finding,filtering,editing,program,research,simulation,permit,intelligence,critique,search,topic,theorem,representation"
268,"AdMob Technical Sales Lead, Online Partnerships Group",CSE 352,0.1655850883573293,"designing,solving,evolving,exceeding,expanding,existing,exercising,executing,evaluating,engaging,turnaround,app,requirement,meet,support,web,solution,advertising,customer,knowledge","proving,playing,programming,writing,explaining,existing,exploiting,finding,filtering,editing,program,research,simulation,permit,intelligence,critique,search,topic,theorem,representation"
269,Associate Lead Recruiter (Hardware),CSE 352,0.1655850883573293,"staffing,recruiting,maintaining,designing,managing,evolving,delivering,solving,working,leading,client,ability,consult,fun,employee,relationship,manner,effort,integrity,knowledge","proving,playing,programming,writing,explaining,existing,exploiting,finding,filtering,editing,program,research,simulation,permit,intelligence,critique,search,topic,theorem,representation"
270,People Partner,CSE 353,0.1898640619358048,"coaching,working,solving,following,planning,consulting,exceeding,evaluating,finishing,finding,consultation,action,leader,change,recommendation,analysis,trend,set,quo,understand","learning,navigating,filtering,selecting,processing,including,programming,exploiting,explaining,existing,model,formulation,motivate,framework,ability,perform,coursework,digit,learn,method"
271,"Data Scientist / Quantitative Analyst Technical Lead, Engineering",CSE 353,0.1869646792765706,"using,articulating,selecting,including,translating,learning,exceeding,evolving,evaluating,estimating,analysis,model,sampling,biology,bioinformatics,answer,school,economics,multivariate,teach","learning,navigating,filtering,selecting,processing,including,programming,exploiting,explaining,existing,model,formulation,motivate,framework,ability,perform,coursework,digit,learn,method"
272,Staffing Services Lead,CSE 353,0.1862201061099767,"achieving,maximizing,managing,maintaining,recruiting,designing,working,evolving,exceeding,executing,process,team,efficiency,domain,service,responsibility,effort,knowledge,delivery,implementing","learning,navigating,filtering,selecting,processing,including,programming,exploiting,explaining,existing,model,formulation,motivate,framework,ability,perform,coursework,digit,learn,method"
273,"Technical Solutions Engineering Manager, Firebase, Google Cloud",CSE 353,0.1862201061099767,"supporting,operating,thinking,solving,exceeding,evolving,executing,establishing,estimating,evaluating,storage,engine,commerce,server,app,advocate,presence,customer,io,implementing","learning,navigating,filtering,selecting,processing,including,programming,exploiting,explaining,existing,model,formulation,motivate,framework,ability,perform,coursework,digit,learn,method"
274,"Market Lead, Google Marketing Solutions (Lithuanian, Latvian or Estonian)",CSE 353,0.1855820821598172,"developing,managing,exceeding,evolving,executing,expanding,existing,exercising,explaining,evaluating,agency,constituent,opportunity,action,recommendation,speak,range,business,ability,develop","learning,navigating,filtering,selecting,processing,including,programming,exploiting,explaining,existing,model,formulation,motivate,framework,ability,perform,coursework,digit,learn,method"
275,"Linguist, Natural Language Understanding, Machine Intelligence",CSE 353,0.1748482011258602,"programming,evolving,solving,executing,exceeding,evaluating,estimating,exercising,establishing,fighting,research,nlp,speaker,attitude,worker,player,team,thinker,proficiency,methodology","learning,navigating,filtering,selecting,processing,including,programming,exploiting,explaining,existing,model,formulation,motivate,framework,ability,perform,coursework,digit,learn,method"
276,"Program Manager, Alphabet Treasury, Corporate Engineering",CSE 353,0.1748482011258602,"leading,executing,evaluating,exceeding,evolving,estimating,establishing,fighting,finishing,facing,treasury,member,management,redesign,waterfall,project,year,party,scale,methodology","learning,navigating,filtering,selecting,processing,including,programming,exploiting,explaining,existing,model,formulation,motivate,framework,ability,perform,coursework,digit,learn,method"
277,"Solutions Engineer, Google Cloud Healthcare and Life Sciences",CSE 353,0.1748482011258602,"including,architecting,understanding,emerging,developing,executing,evaluating,evolving,exceeding,establishing,life,science,informatics,balancer,vpns,compliance,routing,networking,space,methodology","learning,navigating,filtering,selecting,processing,including,programming,exploiting,explaining,existing,model,formulation,motivate,framework,ability,perform,coursework,digit,learn,method"
278,"High Performance Computing (HPC) Specialist, Google Cloud",CSE 353,0.171667305752635,"passing,routing,architecting,programming,emerging,developing,including,evolving,exceeding,establishing,infrastructure,mpi,infiniband,docker,container,balancer,firewall,pitch,load,interface","learning,navigating,filtering,selecting,processing,including,programming,exploiting,explaining,existing,model,formulation,motivate,framework,ability,perform,coursework,digit,learn,method"
279,"UX Engineer, Front End",CSE 353,0.171667305752635,"scripting,including,solving,executing,exceeding,evaluating,evolving,estimating,establishing,fighting,user,framework,backbone,pre,ember,accessibility,design,ruby,processing,interface","learning,navigating,filtering,selecting,processing,including,programming,exploiting,explaining,existing,model,formulation,motivate,framework,ability,perform,coursework,digit,learn,method"
280,"Manager of Store Operations, Hardware Partnerships",CSE 354,0.2157191706588491,"costing,working,evolving,exceeding,expanding,existing,exercising,executing,evaluating,estimating,ce,fmcg,carrier,salesforce,intelligence,operation,roi,system,business,analysis","answering,modeling,learning,processing,existing,explaining,exploiting,writing,focusing,fitting,machine,analysis,application,classification,extraction,translation,solution,core,power,evaluation"
281,"Supplier Development Engineer, Sensor Module",CSE 354,0.2157191706588491,"manufacturing,troubleshooting,evaluating,exercising,executing,exceeding,evolving,estimating,establishing,existing,control,noise,failure,travel,speak,quality,time,process,program,analysis","answering,modeling,learning,processing,existing,explaining,exploiting,writing,focusing,fitting,machine,analysis,application,classification,extraction,translation,solution,core,power,evaluation"
282,"Account Manager, Branding",CSE 354,0.2134340979158878,"evolving,exceeding,expanding,existing,exercising,executing,evaluating,engaging,estimating,establishing,curiosity,sense,concept,learn,ability,client,process,team,business,evaluation","answering,modeling,learning,processing,existing,explaining,exploiting,writing,focusing,fitting,machine,analysis,application,classification,extraction,translation,solution,core,power,evaluation"
283,GMS Sales Agency Lead,CSE 354,0.2134340979158878,"building,evolving,evaluating,existing,exercising,executing,exceeding,engaging,estimating,establishing,travel,people,time,mba,relationship,management,ability,evangelist,evidence,evaluation","answering,modeling,learning,processing,existing,explaining,exploiting,writing,focusing,fitting,machine,analysis,application,classification,extraction,translation,solution,core,power,evaluation"
284,Optical Testing Engineer,CSE 354,0.2134340979158878,"evaluating,evolving,exceeding,expanding,existing,exercising,executing,engaging,estimating,establishing,lcd,phd,master,field,evidence,マルチメディアのうち,evolve,event,example,evaluation","answering,modeling,learning,processing,existing,explaining,exploiting,writing,focusing,fitting,machine,analysis,application,classification,extraction,translation,solution,core,power,evaluation"
285,"Program Manager, Supply Chain Data Management",CSE 354,0.2134340979158878,"evolving,evaluating,expanding,existing,exercising,executing,exceeding,engaging,estimating,establishing,guidance,minimal,manage,management,communication,ability,evident,evidence,event,evaluation","answering,modeling,learning,processing,existing,explaining,exploiting,writing,focusing,fitting,machine,analysis,application,classification,extraction,translation,solution,core,power,evaluation"
286,"Strategic Partner Development Manager, New Ads Business Development",CSE 354,0.2134340979158878,"solving,working,evolving,exceeding,expanding,existing,exercising,executing,evaluating,engaging,partnership,master,manage,cross,degree,problem,project,ability,example,evaluation","answering,modeling,learning,processing,existing,explaining,exploiting,writing,focusing,fitting,machine,analysis,application,classification,extraction,translation,solution,core,power,evaluation"
287,Front End Software Engineer,CSE 354,0.1974670058116316,"programming,using,including,evaluating,existing,evolving,executing,exercising,exceeding,engaging,interface,user,xul,gwt,xaml,flex,framework,cs,javascript,application","answering,modeling,learning,processing,existing,explaining,exploiting,writing,focusing,fitting,machine,analysis,application,classification,extraction,translation,solution,core,power,evaluation"
288,"Interaction Designer, Publisher UX",CSE 354,0.1974670058116316,"expanding,defining,solving,evolving,exercising,exceeding,executing,evaluating,estimating,establishing,interaction,design,component,desktop,pattern,teamwork,create,designing,challenge,application","answering,modeling,learning,processing,existing,explaining,exploiting,writing,focusing,fitting,machine,analysis,application,classification,extraction,translation,solution,core,power,evaluation"
289,"Strategic Technology Partner Manager, Healthcare and Life Sciences",CSE 354,0.1974670058116316,"growing,designing,developing,managing,working,evolving,exceeding,executing,exercising,establishing,life,healthcare,science,engineering,year,launch,partnership,variety,background,application","answering,modeling,learning,processing,existing,explaining,exploiting,writing,focusing,fitting,machine,analysis,application,classification,extraction,translation,solution,core,power,evaluation"
290,"Software Engineer, Accessibility",CSE 355,0.2025132287731942,"learning,including,exceeding,evolving,engaging,executing,evaluating,estimating,exercising,establishing,retrieval,window,tcp,machine,interface,linux,information,passion,relevant,design","manufacturing,planning,programming,exploiting,explaining,existing,finding,filtering,visibility,efficient,triangulation,hull,convex,intersection,optimization,voronoi,robot,robotics"
291,"Global Technical Alliance Manager, Strategic Consultative Partnerships",CSE 355,0.1939717423828209,"balancing,delivering,building,consulting,including,finishing,evaluating,evolving,finding,exceeding,cloud,definition,availability,development,architect,storage,mix,leverage,offering,automation","manufacturing,planning,programming,exploiting,explaining,existing,finding,filtering,visibility,efficient,triangulation,hull,convex,intersection,optimization,voronoi,robot,robotics"
292,Consumer Insights Manager,CSE 355,0.1846077586798107,"operationalizing,distilling,storytelling,conducting,writing,managing,marketing,working,evolving,exceeding,research,gain,curiosity,mindset,analysis,package,creativity,party,acumen,designing","manufacturing,planning,programming,exploiting,explaining,existing,finding,filtering,visibility,efficient,triangulation,hull,convex,intersection,optimization,voronoi,robot,robotics"
293,"High Performance Computing (HPC) Specialist, Google Cloud",CSE 355,0.1734890882747576,"passing,routing,architecting,programming,emerging,developing,including,evolving,exceeding,establishing,infrastructure,mpi,infiniband,docker,container,balancer,firewall,pitch,load,interface","manufacturing,planning,programming,exploiting,explaining,existing,finding,filtering,visibility,efficient,triangulation,hull,convex,intersection,optimization,voronoi,robot,robotics"
294,"UX Engineer, Front End",CSE 355,0.1734890882747576,"scripting,including,solving,executing,exceeding,evaluating,evolving,estimating,establishing,fighting,user,framework,backbone,pre,ember,accessibility,design,ruby,processing,interface","manufacturing,planning,programming,exploiting,explaining,existing,finding,filtering,visibility,efficient,triangulation,hull,convex,intersection,optimization,voronoi,robot,robotics"
295,Global Business Strategy Manager,CSE 355,0.1695244874366942,"leading,solving,evolving,executing,exceeding,evaluating,estimating,establishing,exercising,fighting,graduate,distinctive,present,management,medium,executive,judgment,communicate,internet,engineering","manufacturing,planning,programming,exploiting,explaining,existing,finding,filtering,visibility,efficient,triangulation,hull,convex,intersection,optimization,voronoi,robot,robotics"
296,"Global Business Strategy Manager, Sales Productivity, Central Strategy and Operations",CSE 355,0.1695244874366942,"leading,solving,exceeding,evolving,executing,exercising,establishing,estimating,evaluating,filing,graduate,distinctive,present,management,medium,executive,judgment,communicate,internet,engineering","manufacturing,planning,programming,exploiting,explaining,existing,finding,filtering,visibility,efficient,triangulation,hull,convex,intersection,optimization,voronoi,robot,robotics"
297,"Global Go-to-Market Strategy Lead, Retail Marketing",CSE 355,0.1695244874366942,"analyzing,modeling,solving,exercising,executing,evolving,exceeding,evaluating,establishing,estimating,spend,market,rigor,effectiveness,graduate,spreadsheet,develop,plan,strategy,engineering","manufacturing,planning,programming,exploiting,explaining,existing,finding,filtering,visibility,efficient,triangulation,hull,convex,intersection,optimization,voronoi,robot,robotics"
298,"Head of Platforms and Display, Go-to-Market Strategy and Operations",CSE 355,0.1695244874366942,"executing,leading,including,solving,exceeding,evolving,exercising,establishing,estimating,evaluating,personality,graduate,firm,management,initiative,medium,influence,build,advertising,engineering","manufacturing,planning,programming,exploiting,explaining,existing,finding,filtering,visibility,efficient,triangulation,hull,convex,intersection,optimization,voronoi,robot,robotics"
299,"Mechanical Engineer, Data Center",CSE 355,0.1695244874366942,"estimating,evolving,evaluating,executing,exceeding,establishing,exercising,existing,fighting,finishing,autocad,pe,facility,mission,fluency,scale,time,infrastructure,master,engineering","manufacturing,planning,programming,exploiting,explaining,existing,finding,filtering,visibility,efficient,triangulation,hull,convex,intersection,optimization,voronoi,robot,robotics"
300,"Quantitative Analyst, Trust and Safety",CSE 357,0.1875354051589965,"querying,coding,training,translating,learning,working,evaluating,evolving,exceeding,establishing,analysis,mapreduce,train,prepare,sa,fraud,hadoop,uncertainty,threat,inference","testing,including,programming,explaining,exploiting,fitting,existing,filtering,finding,editing,inference,present,conclusion,draw,manner,distribution,estimator,hypothesis,result,parameter"
301,"Manager of Store Operations, Hardware Partnerships",CSE 357,0.1658999678445979,"costing,working,evolving,exceeding,expanding,existing,exercising,executing,evaluating,estimating,ce,fmcg,carrier,salesforce,intelligence,operation,roi,system,business,analysis","testing,including,programming,explaining,exploiting,fitting,existing,filtering,finding,editing,inference,present,conclusion,draw,manner,distribution,estimator,hypothesis,result,parameter"
302,"Supplier Development Engineer, Sensor Module",CSE 357,0.1658999678445979,"manufacturing,troubleshooting,evaluating,exercising,executing,exceeding,evolving,estimating,establishing,existing,control,noise,failure,travel,speak,quality,time,process,program,analysis","testing,including,programming,explaining,exploiting,fitting,existing,filtering,finding,editing,inference,present,conclusion,draw,manner,distribution,estimator,hypothesis,result,parameter"
303,"Business Analyst Intern, Summer 2018",CSE 357,0.1648621673695743,"translating,solving,evolving,evaluating,exercising,executing,exceeding,establishing,estimating,existing,analysis,evaluation,authorization,state,aptitude,measurement,recommendation,trend,business,result","testing,including,programming,explaining,exploiting,fitting,existing,filtering,finding,editing,inference,present,conclusion,draw,manner,distribution,estimator,hypothesis,result,parameter"
304,"Enterprise Customer Development Representative, Google Cloud",CSE 357,0.1648621673695743,"evolving,computing,consulting,exceeding,establishing,estimating,evaluating,existing,facing,finishing,cloud,support,flexibility,suite,environment,capability,passion,market,management,result","testing,including,programming,explaining,exploiting,fitting,existing,filtering,finding,editing,inference,present,conclusion,draw,manner,distribution,estimator,hypothesis,result,parameter"
